id,name,age,Isstudent,major,specialty,personalHistory,isInterview,introduction
1969,조현우,79,0,철학과,마케팅홍보조사,30,0,30년 이상의 경력을 통해 여러분을 마케팅홍보조사 전문가로 성장시켜드리겠습니다.
1970,박영희,83,0,사학과,기획전략,10,1,멘티의 성장과 목표 달성을 위해 기획전략에서 함께 노력하겠습니다.
1971,박영희,69,0,물리학과,의료,20,0,편안한 분위기에서 멘티들을 의료 분야로 이끌어드리겠습니다.
1972,정다은,68,0,물리학과,의료,10,1,의료에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
1973,정다은,78,0,컴퓨터공학,운전운송배송,30,0,세심함의 강점을 살려 저의 운전운송배송 노하우를 알려드리겠습니다.
1974,문지훈,66,0,물리학과,서비스,30,0,30년 이상의 경력을 통해 여러분을 서비스 전문가로 성장시켜드리겠습니다.
1975,정다은,70,0,통계학과,디자인,30,0,편안한 분위기에서 멘티들을 디자인 분야로 이끌어드리겠습니다.
1976,장미정,69,0,미디어커뮤니케이션학과,의료,20,1,멘티의 성장과 목표 달성을 위해 의료에서 함께 노력하겠습니다.
1977,황지수,60,0,화학공학과,의료,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
1978,조현우,61,0,중어중문학과,연구R&D,30,1,세심함의 강점을 살려 저의 연구R&D 노하우를 알려드리겠습니다.
1979,박영희,77,0,기계공학과,교육,20,1,교육 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1980,정다은,80,0,화학과,건설건축,20,1,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
1981,문지훈,74,0,경제학과,구매자재물류,20,0,구매자재물류 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1982,문지훈,74,0,지리학과,생산,20,0,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
1983,문지훈,66,0,행정학과,교육,30,1,교육 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1984,이민수,76,0,지리학과,생산,30,0,멘티의 성장과 목표 달성을 위해 생산에서 함께 노력하겠습니다.
1985,정다은,61,0,건축학과,공공복지,10,1,공공복지 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1986,황지수,65,0,지리학과,서비스,20,1,편안한 분위기에서 멘티들을 서비스 분야로 이끌어드리겠습니다.
1987,신동엽,68,0,정치외교학과,교육,20,1,교육에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
1988,황지수,79,0,철학과,고객상담TM,20,1,고객상담TM 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1989,문지훈,60,0,국어국문학과,운전운송배송,30,0,운전운송배송에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
1990,이민수,70,0,철학과,영업판매무역,30,1,30년 이상의 경력을 통해 여러분을 영업판매무역 전문가로 성장시켜드리겠습니다.
1991,정다은,77,0,물리학과,인사노무HRD,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
1992,최은정,75,0,정치외교학과,건설건축,30,0,30년 이상의 경력을 통해 여러분을 건설건축 전문가로 성장시켜드리겠습니다.
1993,문지훈,77,0,화학과,구매자재물류,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
1994,황지수,68,0,통계학과,회계세무재무,20,1,세심함의 강점을 살려 저의 회계세무재무 노하우를 알려드리겠습니다.
1995,황지수,71,0,정치외교학과,연구R&D,10,1,연구R&D 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1996,조현우,78,0,화학과,연구R&D,30,1,30년 이상의 경력을 통해 여러분을 연구R&D 전문가로 성장시켜드리겠습니다.
1997,장미정,72,0,행정학과,구매자재물류,10,0,구매자재물류 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
1998,이민수,77,0,전기전자공학,의료,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
1999,조현우,82,0,정치외교학과,영업판매무역,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2000,이민수,71,0,통계학과,기획전략,10,0,세심함의 강점을 살려 저의 기획전략 노하우를 알려드리겠습니다.
2001,박영희,75,0,영어영문학과,구매자재물류,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2002,장미정,79,0,화학공학과,기획전략,10,1,10년 이상의 경력을 통해 여러분을 기획전략 전문가로 성장시켜드리겠습니다.
2003,신동엽,82,0,화학공학과,영업판매무역,20,1,영업판매무역에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2004,박영희,81,0,중어중문학과,생산,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2005,김철수,81,0,사학과,상품기획MD,30,1,멘티의 성장과 목표 달성을 위해 상품기획MD에서 함께 노력하겠습니다.
2006,조현우,64,0,사학과,생산,20,1,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
2007,박영희,68,0,경제학과,영업판매무역,10,1,영업판매무역에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2008,정다은,67,0,기계공학과,총무법무사무,30,0,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2009,박영희,83,0,통계학과,교육,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2010,황지수,71,0,통계학과,상품기획MD,10,1,편안한 분위기에서 멘티들을 상품기획MD 분야로 이끌어드리겠습니다.
2011,최은정,83,0,물리학과,운전운송배송,20,0,멘티의 성장과 목표 달성을 위해 운전운송배송에서 함께 노력하겠습니다.
2012,황지수,66,0,물리학과,교육,20,1,편안한 분위기에서 멘티들을 교육 분야로 이끌어드리겠습니다.
2013,이민수,62,0,지리학과,총무법무사무,10,1,총무법무사무에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2014,조현우,69,0,경제학과,공공복지,20,1,공공복지 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
2015,신동엽,68,0,건축학과,마케팅홍보조사,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2016,조현우,75,0,컴퓨터공학,IT개발데이터,10,1,멘티의 성장과 목표 달성을 위해 IT개발데이터에서 함께 노력하겠습니다.
2017,정다은,73,0,경영학과,IT개발데이터,30,0,30년 이상의 경력을 통해 여러분을 IT개발데이터 전문가로 성장시켜드리겠습니다.
2018,장미정,87,0,전기전자공학,금융보험,20,1,편안한 분위기에서 멘티들을 금융보험 분야로 이끌어드리겠습니다.
2019,최은정,63,0,사학과,금융보험,20,1,20년 이상의 경력을 통해 여러분을 금융보험 전문가로 성장시켜드리겠습니다.
2020,장미정,82,0,지리학과,연구R&D,30,1,세심함의 강점을 살려 저의 연구R&D 노하우를 알려드리겠습니다.
2021,황지수,82,0,기계공학과,상품기획MD,20,0,상품기획MD에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2022,문지훈,69,0,수학과,공공복지,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2023,황지수,69,0,철학과,총무법무사무,30,0,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2024,최은정,84,0,전기전자공학,서비스,20,0,세심함의 강점을 살려 저의 서비스 노하우를 알려드리겠습니다.
2025,정다은,63,0,기계공학과,디자인,20,1,디자인에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2026,조현우,87,0,중어중문학과,공공복지,10,1,10년 이상의 경력을 통해 여러분을 공공복지 전문가로 성장시켜드리겠습니다.
2027,장미정,73,0,정치외교학과,운전운송배송,10,0,세심함의 강점을 살려 저의 운전운송배송 노하우를 알려드리겠습니다.
2028,조현우,61,0,물리학과,공공복지,30,1,30년 이상의 경력을 통해 여러분을 공공복지 전문가로 성장시켜드리겠습니다.
2029,박영희,68,0,수학과,미디어문화스포츠,30,1,30년 이상의 경력을 통해 여러분을 미디어문화스포츠 전문가로 성장시켜드리겠습니다.
2030,정다은,68,0,컴퓨터공학,상품기획MD,10,0,상품기획MD 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
2031,신동엽,64,0,사학과,IT개발데이터,30,1,세심함의 강점을 살려 저의 IT개발데이터 노하우를 알려드리겠습니다.
2032,김철수,77,0,수학과,의료,20,1,의료에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2033,조현우,65,0,지리학과,교육,30,0,30년 이상의 경력을 통해 여러분을 교육 전문가로 성장시켜드리겠습니다.
2034,조현우,72,0,정치외교학과,상품기획MD,30,0,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2035,정다은,64,0,행정학과,건설건축,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
2036,최은정,66,0,사학과,교육,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
2037,정다은,71,0,철학과,생산,10,1,편안한 분위기에서 멘티들을 생산 분야로 이끌어드리겠습니다.
2038,정다은,62,0,화학과,운전운송배송,20,0,20년 이상의 경력을 통해 여러분을 운전운송배송 전문가로 성장시켜드리겠습니다.
2039,신동엽,77,0,정치외교학과,고객상담TM,20,0,편안한 분위기에서 멘티들을 고객상담TM 분야로 이끌어드리겠습니다.
2040,최은정,75,0,국어국문학과,연구R&D,20,1,편안한 분위기에서 멘티들을 연구R&D 분야로 이끌어드리겠습니다.
2041,문지훈,82,0,전기전자공학,공공복지,10,1,공공복지에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2042,조현우,61,0,통계학과,공공복지,20,1,세심함의 강점을 살려 저의 공공복지 노하우를 알려드리겠습니다.
2043,정다은,64,0,지리학과,교육,20,0,교육 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
2044,신동엽,60,0,국어국문학과,IT개발데이터,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
2045,최은정,82,0,행정학과,회계세무재무,20,1,회계세무재무에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2046,신동엽,74,0,물리학과,고객상담TM,30,1,30년 이상의 경력을 통해 여러분을 고객상담TM 전문가로 성장시켜드리겠습니다.
2047,조현우,69,0,정치외교학과,구매자재물류,30,0,구매자재물류에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2048,신동엽,85,0,전기전자공학,회계세무재무,10,0,회계세무재무에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2049,이민수,77,0,사학과,연구R&D,30,1,멘티의 성장과 목표 달성을 위해 연구R&D에서 함께 노력하겠습니다.
2050,신동엽,63,0,전기전자공학,영업판매무역,20,1,영업판매무역에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2051,박영희,78,0,미디어커뮤니케이션학과,생산,10,0,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
2052,정다은,75,0,국어국문학과,의료,30,0,편안한 분위기에서 멘티들을 의료 분야로 이끌어드리겠습니다.
2053,박영희,84,0,물리학과,총무법무사무,20,1,총무법무사무에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2054,김철수,81,0,경제학과,구매자재물류,10,0,멘티의 성장과 목표 달성을 위해 구매자재물류에서 함께 노력하겠습니다.
2055,박영희,87,0,미디어커뮤니케이션학과,미디어문화스포츠,30,0,멘티의 성장과 목표 달성을 위해 미디어문화스포츠에서 함께 노력하겠습니다.
2056,조현우,64,0,사학과,서비스,10,0,세심함의 강점을 살려 저의 서비스 노하우를 알려드리겠습니다.
2057,장미정,63,0,건축학과,상품기획MD,20,0,상품기획MD에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
2058,정다은,80,0,전기전자공학,연구R&D,10,1,편안한 분위기에서 멘티들을 연구R&D 분야로 이끌어드리겠습니다.
2059,김철수,69,0,기계공학과,공공복지,30,0,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
2060,정다은,78,0,경제학과,IT개발데이터,30,0,IT개발데이터 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
2061,황지수,81,0,사학과,고객상담TM,20,1,편안한 분위기에서 멘티들을 고객상담TM 분야로 이끌어드리겠습니다.
2062,박영희,74,0,물리학과,IT개발데이터,30,1,IT개발데이터 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
